Total nodes in [10,20):
Rome-Lib/graficon72nodi/grafo4830.72,257
Rome-Lib/graficon84nodi/grafo7917.84,257
Rome-Lib/graficon90nodi/grafo8923.90,257
Rome-Lib/graficon94nodi/grafo10309.94,257
Rome-Lib/graficon97nodi/grafo10947.97,257
Rome-Lib/graficon98nodi/grafo10207.98,257
Rome-Lib/graficon72nodi/grafo4819.72,258
Rome-Lib/graficon85nodi/grafo8281.85,258
Rome-Lib/graficon86nodi/grafo9661.86,258
Rome-Lib/graficon89nodi/grafo8643.89,258
Rome-Lib/graficon90nodi/grafo8744.90,258
Rome-Lib/graficon90nodi/grafo11390.90,258
Rome-Lib/graficon92nodi/grafo9832.92,258
Rome-Lib/graficon93nodi/grafo10527.93,258
Rome-Lib/graficon93nodi/grafo10507.93,258
Rome-Lib/graficon94nodi/grafo8809.94,258
Rome-Lib/graficon95nodi/grafo10949.95,258
Rome-Lib/graficon95nodi/grafo10371.95,258
Rome-Lib/graficon96nodi/grafo10531.96,258
Rome-Lib/graficon97nodi/grafo10683.97,258
Rome-Lib/graficon98nodi/grafo10647.98,258
Rome-Lib/graficon98nodi/grafo10700.98,258
Rome-Lib/graficon81nodi/grafo9486.81,259
Rome-Lib/graficon82nodi/grafo8428.82,259
Rome-Lib/graficon86nodi/grafo8495.86,259
Rome-Lib/graficon91nodi/grafo8802.91,259
Rome-Lib/graficon92nodi/grafo8491.92,259
Rome-Lib/graficon93nodi/grafo10883.93,259
Rome-Lib/graficon94nodi/grafo10548.94,259
Rome-Lib/graficon96nodi/grafo10987.96,259
Rome-Lib/graficon96nodi/grafo11087.96,259
Rome-Lib/graficon99nodi/grafo3382.99,259
Rome-Lib/graficon100nodi/grafo10629.100,259
Rome-Lib/graficon100nodi/grafo11138.100,259
north/g.90.2.graphml,259
Total nodes in [260,270):
Rome-Lib/graficon71nodi/grafo4422.71,260
Rome-Lib/graficon83nodi/grafo8118.83,260
Rome-Lib/graficon84nodi/grafo8600.84,260
Rome-Lib/graficon85nodi/grafo8976.85,260
Rome-Lib/graficon89nodi/grafo8394.89,260
Rome-Lib/graficon91nodi/grafo11520.91,260
Rome-Lib/graficon94nodi/grafo8953.94,260
Rome-Lib/graficon94nodi/grafo10955.94,260
Rome-Lib/graficon95nodi/grafo11100.95,260
Rome-Lib/graficon96nodi/grafo11369.96,260
Rome-Lib/graficon97nodi/grafo10822.97,260
Rome-Lib/graficon99nodi/grafo10219.99,260
Rome-Lib/graficon53nodi/grafo3836.53,261
Rome-Lib/graficon78nodi/grafo5439.78,261
Rome-Lib/graficon78nodi/grafo8312.78,261
Rome-Lib/graficon79nodi/grafo8141.79,261
Rome-Lib/graficon80nodi/grafo9453.80,261
Rome-Lib/graficon90nodi/grafo8778.90,261
Rome-Lib/graficon90nodi/grafo8848.90,261
Rome-Lib/graficon90nodi/grafo9936.90,261
Rome-Lib/graficon92nodi/grafo10999.92,261
Rome-Lib/graficon93nodi/grafo8981.93,261
Rome-Lib/graficon94nodi/grafo10547.94,261
Rome-Lib/graficon95nodi/grafo10480.95,261
Rome-Lib/graficon96nodi/grafo10744.96,261
Rome-Lib/graficon97nodi/grafo8699.97,261
Rome-Lib/graficon98nodi/grafo10581.98,261
Rome-Lib/graficon100nodi/grafo10928.100,261
Rome-Lib/graficon75nodi/grafo7973.75,262
Rome-Lib/graficon79nodi/grafo9721.79,262
Rome-Lib/graficon79nodi/grafo9557.79,262
Rome-Lib/graficon80nodi/grafo4437.80,262
Rome-Lib/graficon81nodi/grafo8266.81,262
Rome-Lib/graficon83nodi/grafo4608.83,262
Rome-Lib/graficon86nodi/grafo8687.86,262
Rome-Lib/graficon88nodi/grafo8897.88,262
Rome-Lib/graficon94nodi/grafo11045.94,262
Rome-Lib/graficon94nodi/grafo10127.94,262
Rome-Lib/graficon96nodi/grafo10779.96,262
Rome-Lib/graficon97nodi/grafo10828.97,262
Rome-Lib/graficon98nodi/grafo11056.98,262
Rome-Lib/graficon99nodi/grafo10468.99,262
Rome-Lib/graficon99nodi/grafo11145.99,262
Rome-Lib/graficon75nodi/grafo4725.75,263
Rome-Lib/graficon77nodi/grafo9786.77,263
Rome-Lib/graficon85nodi/grafo7944.85,263
Rome-Lib/graficon91nodi/grafo8179.91,263
Rome-Lib/graficon91nodi/grafo8662.91,263
Rome-Lib/graficon91nodi/grafo8954.91,263
Rome-Lib/graficon91nodi/grafo9985.91,263
Rome-Lib/graficon95nodi/grafo10390.95,263
Rome-Lib/graficon95nodi/grafo10661.95,263
Rome-Lib/graficon97nodi/grafo10365.97,263
Rome-Lib/graficon97nodi/grafo8856.97,263
Rome-Lib/graficon97nodi/grafo10226.97,263
Rome-Lib/graficon99nodi/grafo11037.99,263
Rome-Lib/graficon99nodi/grafo10269.99,263
Rome-Lib/graficon100nodi/grafo11230.100,263
Rome-Lib/graficon100nodi/grafo10503.100,263
Rome-Lib/graficon100nodi/grafo8674.100,263
Rome-Lib/graficon66nodi/grafo4820.66,264
Rome-Lib/graficon89nodi/grafo8477.89,264
Rome-Lib/graficon92nodi/grafo8377.92,264
Rome-Lib/graficon92nodi/grafo9299.92,264
Rome-Lib/graficon94nodi/grafo10850.94,264
Rome-Lib/graficon96nodi/grafo10687.96,264
Rome-Lib/graficon100nodi/grafo8826.100,264
Rome-Lib/graficon82nodi/grafo9436.82,265
Rome-Lib/graficon84nodi/grafo8284.84,265
Rome-Lib/graficon85nodi/grafo8486.85,265
Rome-Lib/graficon91nodi/grafo11470.91,265
Rome-Lib/graficon91nodi/grafo8647.91,265
Rome-Lib/graficon91nodi/grafo8786.91,265
Rome-Lib/graficon93nodi/grafo10270.93,265
Rome-Lib/graficon95nodi/grafo11557.95,265
Rome-Lib/graficon95nodi/grafo11178.95,265
Rome-Lib/graficon98nodi/grafo11143.98,265
Rome-Lib/graficon99nodi/grafo10293.99,265
Rome-Lib/graficon99nodi/grafo11155.99,265
Rome-Lib/graficon100nodi/grafo10538.100,265
Rome-Lib/graficon100nodi/grafo10204.100,265
Rome-Lib/graficon67nodi/grafo9169.67,266
Rome-Lib/graficon72nodi/grafo7461.72,266
Rome-Lib/graficon76nodi/grafo4917.76,266
Rome-Lib/graficon78nodi/grafo5996.78,266
Rome-Lib/graficon78nodi/grafo9789.78,266
Rome-Lib/graficon82nodi/grafo9412.82,266
Rome-Lib/graficon91nodi/grafo11453.91,266
Rome-Lib/graficon93nodi/grafo11591.93,266
Rome-Lib/graficon93nodi/grafo10860.93,266
Rome-Lib/graficon93nodi/grafo10608.93,266
Rome-Lib/graficon94nodi/grafo3143.94,266
Rome-Lib/graficon94nodi/grafo11070.94,266
Rome-Lib/graficon94nodi/grafo8571.94,266
Rome-Lib/graficon97nodi/grafo10919.97,266
Rome-Lib/graficon98nodi/grafo10709.98,266
Rome-Lib/graficon99nodi/grafo10386.99,266
Rome-Lib/graficon100nodi/grafo8905.100,266
Rome-Lib/graficon100nodi/grafo9053.100,266
Rome-Lib/graficon71nodi/grafo5144.71,267
Rome-Lib/graficon80nodi/grafo4696.80,267
Rome-Lib/graficon85nodi/grafo9824.85,267
Rome-Lib/graficon85nodi/grafo6766.85,267
Rome-Lib/graficon88nodi/grafo8021.88,267
Rome-Lib/graficon91nodi/grafo11315.91,267
Rome-Lib/graficon93nodi/grafo6242.93,267
Rome-Lib/graficon93nodi/grafo10410.93,267
Rome-Lib/graficon94nodi/grafo10154.94,267
Rome-Lib/graficon95nodi/grafo10446.95,267
Rome-Lib/graficon96nodi/grafo11021.96,267
Rome-Lib/graficon96nodi/grafo10952.96,267
Rome-Lib/graficon99nodi/grafo11254.99,267
Rome-Lib/graficon99nodi/grafo11035.99,267
north/g.21.1.graphml,267
Rome-Lib/graficon61nodi/grafo7230.61,268
Rome-Lib/graficon76nodi/grafo8085.76,268
Rome-Lib/graficon76nodi/grafo4493.76,268
Rome-Lib/graficon82nodi/grafo7450.82,268
Rome-Lib/graficon82nodi/grafo7451.82,268
Rome-Lib/graficon84nodi/grafo9252.84,268
Rome-Lib/graficon85nodi/grafo8024.85,268
Rome-Lib/graficon90nodi/grafo8938.90,268
Rome-Lib/graficon91nodi/grafo10502.91,268
Rome-Lib/graficon92nodi/grafo8659.92,268
Rome-Lib/graficon93nodi/grafo11195.93,268
Rome-Lib/graficon93nodi/grafo8951.93,268
Rome-Lib/graficon94nodi/grafo10266.94,268
Rome-Lib/graficon95nodi/grafo10943.95,268
Rome-Lib/graficon95nodi/grafo11141.95,268
Rome-Lib/graficon96nodi/grafo11057.96,268
Rome-Lib/graficon98nodi/grafo10695.98,268
Rome-Lib/graficon99nodi/grafo11358.99,268
Rome-Lib/graficon99nodi/grafo10366.99,268
Rome-Lib/graficon85nodi/grafo8567.85,269
Rome-Lib/graficon88nodi/grafo8330.88,269
Rome-Lib/graficon92nodi/grafo8922.92,269
Rome-Lib/graficon92nodi/grafo8218.92,269
Rome-Lib/graficon94nodi/grafo10870.94,269
Rome-Lib/graficon95nodi/grafo10880.95,269
Rome-Lib/graficon98nodi/grafo10936.98,269
Total nodes in [270,280):
Rome-Lib/graficon76nodi/grafo8194.76,270
Rome-Lib/graficon80nodi/grafo4735.80,270
Rome-Lib/graficon81nodi/grafo8429.81,270
Rome-Lib/graficon83nodi/grafo5028.83,270
Rome-Lib/graficon86nodi/grafo7671.86,270
Rome-Lib/graficon93nodi/grafo11269.93,270
Rome-Lib/graficon93nodi/grafo10107.93,270
Rome-Lib/graficon94nodi/grafo11071.94,270
Rome-Lib/graficon94nodi/grafo8791.94,270
Rome-Lib/graficon96nodi/grafo10686.96,270
Rome-Lib/graficon99nodi/grafo10803.99,270
north/g.85.1.graphml,270
Rome-Lib/graficon60nodi/grafo4872.60,271
Rome-Lib/graficon71nodi/grafo9117.71,271
Rome-Lib/graficon73nodi/grafo9063.73,271
Rome-Lib/graficon90nodi/grafo8850.90,271
Rome-Lib/graficon92nodi/grafo9634.92,271
Rome-Lib/graficon94nodi/grafo10904.94,271
Rome-Lib/graficon95nodi/grafo11104.95,271
Rome-Lib/graficon97nodi/grafo11092.97,271
Rome-Lib/graficon100nodi/grafo10248.100,271
north/g.81.9.graphml,271
Rome-Lib/graficon78nodi/grafo8131.78,272
Rome-Lib/graficon79nodi/grafo9781.79,272
Rome-Lib/graficon94nodi/grafo10994.94,272
Rome-Lib/graficon94nodi/grafo10933.94,272
Rome-Lib/graficon95nodi/grafo10819.95,272
Rome-Lib/graficon95nodi/grafo10427.95,272
Rome-Lib/graficon96nodi/grafo8811.96,272
Rome-Lib/graficon96nodi/grafo3315.96,272
Rome-Lib/graficon98nodi/grafo11152.98,272
Rome-Lib/graficon99nodi/grafo11188.99,272
Rome-Lib/graficon100nodi/grafo10467.100,272
Rome-Lib/graficon100nodi/grafo10750.100,272
Rome-Lib/graficon100nodi/grafo11038.100,272
north/g.82.5.graphml,272
Rome-Lib/graficon73nodi/grafo4771.73,273
Rome-Lib/graficon77nodi/grafo4968.77,273
Rome-Lib/graficon86nodi/grafo8725.86,273
Rome-Lib/graficon86nodi/grafo8432.86,273
Rome-Lib/graficon90nodi/grafo8712.90,273
Rome-Lib/graficon91nodi/grafo11488.91,273
Rome-Lib/graficon91nodi/grafo8801.91,273
Rome-Lib/graficon93nodi/grafo11569.93,273
Rome-Lib/graficon95nodi/grafo10451.95,273
Rome-Lib/graficon97nodi/grafo11001.97,273
Rome-Lib/graficon99nodi/grafo10532.99,273
Rome-Lib/graficon99nodi/grafo11316.99,273
Rome-Lib/graficon99nodi/grafo8000.99,273
Rome-Lib/graficon100nodi/grafo8793.100,273
Rome-Lib/graficon83nodi/grafo8574.83,274
Rome-Lib/graficon92nodi/grafo11381.92,274
Rome-Lib/graficon93nodi/grafo11184.93,274
Rome-Lib/graficon94nodi/grafo10992.94,274
Rome-Lib/graficon94nodi/grafo11185.94,274
Rome-Lib/graficon96nodi/grafo10914.96,274
Rome-Lib/graficon98nodi/grafo10945.98,274
Rome-Lib/graficon100nodi/grafo10316.100,274
Rome-Lib/graficon71nodi/grafo8523.71,275
Rome-Lib/graficon80nodi/grafo8057.80,275
Rome-Lib/graficon81nodi/grafo9846.81,275
Rome-Lib/graficon85nodi/grafo9004.85,275
Rome-Lib/graficon87nodi/grafo8602.87,275
Rome-Lib/graficon91nodi/grafo11472.91,275
Rome-Lib/graficon96nodi/grafo10330.96,275
Rome-Lib/graficon96nodi/grafo11491.96,275
Rome-Lib/graficon96nodi/grafo10367.96,275
Rome-Lib/graficon97nodi/grafo10420.97,275
Rome-Lib/graficon97nodi/grafo10810.97,275
Rome-Lib/graficon97nodi/grafo10486.97,275
Rome-Lib/graficon97nodi/grafo8790.97,275
Rome-Lib/graficon98nodi/grafo8875.98,275
Rome-Lib/graficon99nodi/grafo10605.99,275
Rome-Lib/graficon100nodi/grafo10265.100,275
Rome-Lib/graficon100nodi/grafo11157.100,275
north/g.39.9.graphml,275
north/g.42.34.graphml,275
Rome-Lib/graficon78nodi/grafo8321.78,276
Rome-Lib/graficon78nodi/grafo4264.78,276
Rome-Lib/graficon80nodi/grafo5051.80,276
Rome-Lib/graficon90nodi/grafo8851.90,276
Rome-Lib/graficon94nodi/grafo8214.94,276
Rome-Lib/graficon95nodi/grafo10675.95,276
Rome-Lib/graficon95nodi/grafo11117.95,276
Rome-Lib/graficon95nodi/grafo10851.95,276
Rome-Lib/graficon96nodi/grafo9347.96,276
Rome-Lib/graficon97nodi/grafo10523.97,276
Rome-Lib/graficon98nodi/grafo10650.98,276
Rome-Lib/graficon100nodi/grafo10962.100,276
Rome-Lib/graficon75nodi/grafo7864.75,277
Rome-Lib/graficon91nodi/grafo11655.91,277
Rome-Lib/graficon94nodi/grafo10482.94,277
Rome-Lib/graficon96nodi/grafo10757.96,277
Rome-Lib/graficon96nodi/grafo10160.96,277
Rome-Lib/graficon97nodi/grafo10322.97,277
Rome-Lib/graficon99nodi/grafo11248.99,277
Rome-Lib/graficon99nodi/grafo10307.99,277
Rome-Lib/graficon99nodi/grafo10696.99,277
Rome-Lib/graficon100nodi/grafo10262.100,277
Rome-Lib/graficon78nodi/grafo8263.78,278
Rome-Lib/graficon82nodi/grafo4137.82,278
Rome-Lib/graficon82nodi/grafo8316.82,278
Rome-Lib/graficon83nodi/grafo7942.83,278
Rome-Lib/graficon85nodi/grafo9550.85,278
Rome-Lib/graficon86nodi/grafo7100.86,278
Rome-Lib/graficon86nodi/grafo7101.86,278
Rome-Lib/graficon88nodi/grafo7378.88,278
Rome-Lib/graficon92nodi/grafo10470.92,278
Rome-Lib/graficon93nodi/grafo10541.93,278
Rome-Lib/graficon94nodi/grafo10832.94,278
Rome-Lib/graficon94nodi/grafo11205.94,278
Rome-Lib/graficon94nodi/grafo10493.94,278
Rome-Lib/graficon95nodi/grafo10121.95,278
Rome-Lib/graficon95nodi/grafo10109.95,278
Rome-Lib/graficon96nodi/grafo10966.96,278
Rome-Lib/graficon99nodi/grafo11250.99,278
Rome-Lib/graficon100nodi/grafo10508.100,278
Rome-Lib/graficon90nodi/grafo8737.90,279
Rome-Lib/graficon94nodi/grafo11249.94,279
Rome-Lib/graficon94nodi/grafo8900.94,279
Rome-Lib/graficon95nodi/grafo10993.95,279
Rome-Lib/graficon96nodi/grafo10627.96,279
Rome-Lib/graficon96nodi/grafo10499.96,279
Rome-Lib/graficon99nodi/grafo10209.99,279
Rome-Lib/graficon100nodi/grafo10865.100,279
Total nodes in [280,290):
Rome-Lib/graficon66nodi/grafo9154.66,280
Rome-Lib/graficon73nodi/grafo8142.73,280
Rome-Lib/graficon77nodi/grafo8109.77,280
Rome-Lib/graficon85nodi/grafo9464.85,280
Rome-Lib/graficon86nodi/grafo8768.86,280
Rome-Lib/graficon91nodi/grafo9986.91,280
Rome-Lib/graficon93nodi/grafo10669.93,280
Rome-Lib/graficon96nodi/grafo11002.96,280
Rome-Lib/graficon97nodi/grafo10321.97,280
Rome-Lib/graficon97nodi/grafo10495.97,280
Rome-Lib/graficon98nodi/grafo11050.98,280
Rome-Lib/graficon99nodi/grafo11271.99,280
Rome-Lib/graficon100nodi/grafo10305.100,280
Rome-Lib/graficon100nodi/grafo10556.100,280
Rome-Lib/graficon100nodi/grafo8855.100,280
Rome-Lib/graficon100nodi/grafo10418.100,280
Rome-Lib/graficon82nodi/grafo9787.82,281
Rome-Lib/graficon83nodi/grafo9230.83,281
Rome-Lib/graficon84nodi/grafo8537.84,281
Rome-Lib/graficon94nodi/grafo10113.94,281
Rome-Lib/graficon95nodi/grafo10489.95,281
Rome-Lib/graficon96nodi/grafo10694.96,281
Rome-Lib/graficon97nodi/grafo10194.97,281
Rome-Lib/graficon99nodi/grafo3898.99,281
Rome-Lib/graficon100nodi/grafo10237.100,281
north/g.39.44.graphml,281
Rome-Lib/graficon92nodi/grafo8651.92,282
Rome-Lib/graficon92nodi/grafo11393.92,282
Rome-Lib/graficon93nodi/grafo10903.93,282
Rome-Lib/graficon94nodi/grafo10151.94,282
Rome-Lib/graficon94nodi/grafo6817.94,282
Rome-Lib/graficon95nodi/grafo10241.95,282
Rome-Lib/graficon96nodi/grafo8667.96,282
Rome-Lib/graficon96nodi/grafo10104.96,282
Rome-Lib/graficon98nodi/grafo10805.98,282
Rome-Lib/graficon99nodi/grafo10520.99,282
Rome-Lib/graficon100nodi/grafo10671.100,282
north/g.40.19.graphml,282
north/g.49.12.graphml,282
north/g.49.11.graphml,282
Rome-Lib/graficon64nodi/grafo9321.64,283
Rome-Lib/graficon87nodi/grafo8578.87,283
Rome-Lib/graficon87nodi/grafo8993.87,283
Rome-Lib/graficon91nodi/grafo8808.91,283
Rome-Lib/graficon93nodi/grafo11080.93,283
Rome-Lib/graficon95nodi/grafo10306.95,283
Rome-Lib/graficon95nodi/grafo9630.95,283
Rome-Lib/graficon72nodi/grafo9279.72,284
Rome-Lib/graficon92nodi/grafo11267.92,284
Rome-Lib/graficon94nodi/grafo10391.94,284
Rome-Lib/graficon96nodi/grafo9984.96,284
Rome-Lib/graficon98nodi/grafo10380.98,284
Rome-Lib/graficon98nodi/grafo10876.98,284
Rome-Lib/graficon78nodi/grafo5383.78,285
Rome-Lib/graficon79nodi/grafo8772.79,285
Rome-Lib/graficon80nodi/grafo9047.80,285
Rome-Lib/graficon90nodi/grafo11647.90,285
Rome-Lib/graficon90nodi/grafo8226.90,285
Rome-Lib/graficon91nodi/grafo11300.91,285
Rome-Lib/graficon94nodi/grafo8036.94,285
Rome-Lib/graficon98nodi/grafo10825.98,285
Rome-Lib/graficon100nodi/grafo9738.100,285
Rome-Lib/graficon100nodi/grafo11657.100,285
Rome-Lib/graficon100nodi/grafo11093.100,285
Rome-Lib/graficon65nodi/grafo9433.65,286
Rome-Lib/graficon79nodi/grafo4395.79,286
Rome-Lib/graficon84nodi/grafo9450.84,286
Rome-Lib/graficon86nodi/grafo9316.86,286
Rome-Lib/graficon91nodi/grafo11350.91,286
Rome-Lib/graficon91nodi/grafo9993.91,286
Rome-Lib/graficon93nodi/grafo11303.93,286
Rome-Lib/graficon98nodi/grafo11016.98,286
Rome-Lib/graficon98nodi/grafo11067.98,286
Rome-Lib/graficon99nodi/grafo9357.99,286
Rome-Lib/graficon76nodi/grafo4665.76,287
Rome-Lib/graficon80nodi/grafo8805.80,287
Rome-Lib/graficon83nodi/grafo4202.83,287
Rome-Lib/graficon93nodi/grafo10326.93,287
Rome-Lib/graficon98nodi/grafo10814.98,287
Rome-Lib/graficon98nodi/grafo11055.98,287
Rome-Lib/graficon100nodi/grafo11073.100,287
Rome-Lib/graficon80nodi/grafo7839.80,288
Rome-Lib/graficon86nodi/grafo8448.86,288
Rome-Lib/graficon88nodi/grafo8877.88,288
Rome-Lib/graficon92nodi/grafo11190.92,288
Rome-Lib/graficon94nodi/grafo8969.94,288
Rome-Lib/graficon94nodi/grafo10382.94,288
Rome-Lib/graficon95nodi/grafo10684.95,288
Rome-Lib/graficon97nodi/grafo10084.97,288
Rome-Lib/graficon98nodi/grafo8864.98,288
Rome-Lib/graficon98nodi/grafo10988.98,288
Rome-Lib/graficon100nodi/grafo10294.100,288
north/g.76.4.graphml,288
Rome-Lib/graficon93nodi/grafo7985.93,289
Rome-Lib/graficon95nodi/grafo10243.95,289
Rome-Lib/graficon96nodi/grafo11097.96,289
Rome-Lib/graficon97nodi/grafo10406.97,289
Rome-Lib/graficon98nodi/grafo10960.98,289
Total nodes in [290,300):
Rome-Lib/graficon70nodi/grafo1233.70,290
Rome-Lib/graficon91nodi/grafo9008.91,290
Rome-Lib/graficon94nodi/grafo8833.94,290
Rome-Lib/graficon94nodi/grafo10349.94,290
Rome-Lib/graficon98nodi/grafo10434.98,290
Rome-Lib/graficon98nodi/grafo6562.98,290
Rome-Lib/graficon77nodi/grafo7829.77,291
Rome-Lib/graficon85nodi/grafo8485.85,291
Rome-Lib/graficon93nodi/grafo8675.93,291
Rome-Lib/graficon93nodi/grafo11215.93,291
Rome-Lib/graficon94nodi/grafo10785.94,291
Rome-Lib/graficon94nodi/grafo10301.94,291
Rome-Lib/graficon97nodi/grafo11046.97,291
Rome-Lib/graficon98nodi/grafo6278.98,291
Rome-Lib/graficon98nodi/grafo10693.98,291
Rome-Lib/graficon88nodi/grafo8830.88,292
Rome-Lib/graficon96nodi/grafo8780.96,292
Rome-Lib/graficon96nodi/grafo10720.96,292
Rome-Lib/graficon97nodi/grafo10092.97,292
Rome-Lib/graficon97nodi/grafo10859.97,292
Rome-Lib/graficon100nodi/grafo11324.100,292
Rome-Lib/graficon100nodi/grafo10970.100,292
Rome-Lib/graficon74nodi/grafo5902.74,293
Rome-Lib/graficon85nodi/grafo7824.85,293
Rome-Lib/graficon89nodi/grafo8351.89,293
Rome-Lib/graficon92nodi/grafo11366.92,293
Rome-Lib/graficon96nodi/grafo10492.96,293
north/g.99.0.graphml,293
Rome-Lib/graficon88nodi/grafo8177.88,294
Rome-Lib/graficon91nodi/grafo10317.91,294
Rome-Lib/graficon94nodi/grafo10594.94,294
Rome-Lib/graficon97nodi/grafo10179.97,294
Rome-Lib/graficon98nodi/grafo10924.98,294
Rome-Lib/graficon98nodi/grafo11198.98,294
Rome-Lib/graficon98nodi/grafo10792.98,294
Rome-Lib/graficon100nodi/grafo11065.100,294
Rome-Lib/graficon89nodi/grafo9676.89,295
Rome-Lib/graficon90nodi/grafo3756.90,295
Rome-Lib/graficon91nodi/grafo11505.91,295
Rome-Lib/graficon93nodi/grafo10953.93,295
Rome-Lib/graficon93nodi/grafo7529.93,295
Rome-Lib/graficon95nodi/grafo10636.95,295
Rome-Lib/graficon98nodi/grafo10519.98,295
Rome-Lib/graficon100nodi/grafo10444.100,295
Rome-Lib/graficon77nodi/grafo9076.77,296
Rome-Lib/graficon77nodi/grafo4574.77,296
Rome-Lib/graficon91nodi/grafo9987.91,296
Rome-Lib/graficon95nodi/grafo3712.95,296
Rome-Lib/graficon99nodi/grafo11099.99,296
Rome-Lib/graficon100nodi/grafo10911.100,296
Rome-Lib/graficon65nodi/grafo9374.65,297
Rome-Lib/graficon97nodi/grafo10894.97,297
Rome-Lib/graficon98nodi/grafo10831.98,297
Rome-Lib/graficon99nodi/grafo10926.99,297
Rome-Lib/graficon99nodi/grafo10735.99,297
Rome-Lib/graficon100nodi/grafo8720.100,297
Rome-Lib/graficon100nodi/grafo8513.100,297
Rome-Lib/graficon86nodi/grafo8620.86,298
Rome-Lib/graficon92nodi/grafo10614.92,298
Rome-Lib/graficon94nodi/grafo8949.94,298
Rome-Lib/graficon95nodi/grafo11181.95,298
Rome-Lib/graficon98nodi/grafo10297.98,298
Rome-Lib/graficon99nodi/grafo10100.99,298
Rome-Lib/graficon99nodi/grafo10536.99,298
Rome-Lib/graficon81nodi/grafo8290.81,299
Rome-Lib/graficon94nodi/grafo10973.94,299
Rome-Lib/graficon96nodi/grafo10028.96,299
Rome-Lib/graficon96nodi/grafo10578.96,299
Rome-Lib/graficon97nodi/grafo10905.97,299
Total nodes in [300,310):
Rome-Lib/graficon92nodi/grafo6307.92,300
Rome-Lib/graficon93nodi/grafo8715.93,300
Rome-Lib/graficon93nodi/grafo10967.93,300
Rome-Lib/graficon93nodi/grafo10413.93,300
Rome-Lib/graficon98nodi/grafo10559.98,300
Rome-Lib/graficon100nodi/grafo10786.100,300
Rome-Lib/graficon100nodi/grafo10644.100,300
Rome-Lib/graficon77nodi/grafo4613.77,301
Rome-Lib/graficon89nodi/grafo3139.89,301
Rome-Lib/graficon94nodi/grafo10362.94,301
Rome-Lib/graficon95nodi/grafo8655.95,301
Rome-Lib/graficon99nodi/grafo10663.99,301
Rome-Lib/graficon62nodi/grafo8076.62,302
Rome-Lib/graficon76nodi/grafo5866.76,302
Rome-Lib/graficon89nodi/grafo8818.89,302
Rome-Lib/graficon93nodi/grafo11290.93,302
Rome-Lib/graficon95nodi/grafo10867.95,302
Rome-Lib/graficon98nodi/grafo10808.98,302
Rome-Lib/graficon99nodi/grafo8198.99,302
Rome-Lib/graficon75nodi/grafo8961.75,303
Rome-Lib/graficon76nodi/grafo4672.76,303
Rome-Lib/graficon82nodi/grafo8275.82,303
Rome-Lib/graficon95nodi/grafo10635.95,303
Rome-Lib/graficon98nodi/grafo10260.98,303
Rome-Lib/graficon99nodi/grafo10737.99,303
Rome-Lib/graficon99nodi/grafo10383.99,303
Rome-Lib/graficon99nodi/grafo10641.99,303
Rome-Lib/graficon73nodi/grafo8678.73,304
Rome-Lib/graficon77nodi/grafo7849.77,304
Rome-Lib/graficon81nodi/grafo4745.81,304
Rome-Lib/graficon84nodi/grafo6670.84,304
Rome-Lib/graficon84nodi/grafo9355.84,304
Rome-Lib/graficon95nodi/grafo10379.95,304
Rome-Lib/graficon98nodi/grafo8943.98,304
Rome-Lib/graficon99nodi/grafo10161.99,304
Rome-Lib/graficon100nodi/grafo10124.100,304
Rome-Lib/graficon100nodi/grafo10534.100,304
Rome-Lib/graficon81nodi/grafo9228.81,305
Rome-Lib/graficon82nodi/grafo9237.82,305
Rome-Lib/graficon89nodi/grafo8352.89,305
Rome-Lib/graficon90nodi/grafo11648.90,305
Rome-Lib/graficon92nodi/grafo10713.92,305
Rome-Lib/graficon94nodi/grafo10637.94,305
Rome-Lib/graficon96nodi/grafo10722.96,305
Rome-Lib/graficon97nodi/grafo10404.97,305
Rome-Lib/graficon100nodi/grafo10184.100,305
Rome-Lib/graficon84nodi/grafo8440.84,306
Rome-Lib/graficon92nodi/grafo11635.92,306
Rome-Lib/graficon96nodi/grafo7792.96,306
Rome-Lib/graficon97nodi/grafo10815.97,306
Rome-Lib/graficon97nodi/grafo10716.97,306
Rome-Lib/graficon100nodi/grafo10426.100,306
Rome-Lib/graficon87nodi/grafo8764.87,307
Rome-Lib/graficon88nodi/grafo8813.88,307
Rome-Lib/graficon93nodi/grafo10681.93,307
Rome-Lib/graficon96nodi/grafo10123.96,307
Rome-Lib/graficon99nodi/grafo10674.99,307
Rome-Lib/graficon100nodi/grafo8510.100,307
Rome-Lib/graficon100nodi/grafo11011.100,307
north/g.55.30.graphml,307
north/g.97.1.graphml,307
Rome-Lib/graficon88nodi/grafo8083.88,308
Rome-Lib/graficon90nodi/grafo9823.90,308
Rome-Lib/graficon92nodi/grafo11220.92,308
Rome-Lib/graficon93nodi/grafo11007.93,308
Rome-Lib/graficon97nodi/grafo10156.97,308
Rome-Lib/graficon97nodi/grafo10176.97,308
Rome-Lib/graficon98nodi/grafo10623.98,308
Rome-Lib/graficon98nodi/grafo10689.98,308
Rome-Lib/graficon89nodi/grafo8664.89,309
Rome-Lib/graficon91nodi/grafo11471.91,309
Rome-Lib/graficon91nodi/grafo8650.91,309
Rome-Lib/graficon92nodi/grafo10245.92,309
Rome-Lib/graficon93nodi/grafo8800.93,309
north/g.38.12.graphml,309
Total nodes in [310,320):
